video_id,Influencer/Mainstream,ttr,cttr,mtld_score,pct_long_words,pct_rare_words,flesch_reading_ease,fk_grade,smog_index,rate_noun,rate_verb,rate_adj,rate_adv,content_function_ratio,mean_tokens_per_sentence,std_tokens_per_sentence,mean_dep_tree_depth,mean_subordination_index,mean_verbs_per_sentence,mean_chars_per_token
S1YjuFfCqvU,2.0,0.59375,6.717514421272201,111.26869099260014,0.25390625,0.0234375,-1.0603645833332962,34.606406250000006,19.946969662950774,0.16796875,0.15625,0.0703125,0.0703125,1.0,85.33333333333333,25.590796956892312,101.0,4.666666666666667,19.333333333333332,4.2421875
0jxjT-Pq1X0,1.0,0.5561797752808989,5.246989506031483,40.762492016735806,0.33707865168539325,0.02247191011235955,-14.20224719101121,37.35033707865169,22.501965172709998,0.2303370786516854,0.12359550561797752,0.06179775280898876,0.028089887640449437,1.225,89.0,46.0,101.0,4.5,19.0,4.544943820224719
LJS3xyTcU7k,2.0,0.3708999158957107,9.043419234725558,70.50144426961786,0.25651808242220353,0.010933557611438183,-115.04949887860941,78.53654751892346,29.618014756931814,0.2270815811606392,0.1312026913372582,0.05803195962994113,0.057190916736753576,1.0769230769230769,198.16666666666666,190.57231056886403,101.0,13.666666666666666,39.333333333333336,4.32632464255677
QQwifG33sTY,3.0,0.4589041095890411,7.841756862140748,98.76324438944874,0.4075342465753425,0.039383561643835614,43.15143659992975,10.960616438356166,13.875232112747142,0.2688356164383562,0.125,0.09417808219178082,0.06506849315068493,1.5281385281385282,14.974358974358974,8.438274156658593,101.0,0.48717948717948717,2.7435897435897436,5.118150684931507
zcIjkN9wM0U,3.0,0.3392330383480826,6.2459426358260375,59.968348757221925,0.2890855457227139,0.019174041297935103,-151.2019026548672,90.49365781710914,37.08671976346398,0.24926253687315633,0.13126843657817108,0.07079646017699115,0.07374631268436578,1.1661341853035143,226.0,186.67797584789338,101.0,24.0,44.333333333333336,4.724188790560472
kH-HqBykG-g,1.0,0.3746312684365782,4.877405616280311,342.9841350229218,0.3303834808259587,0.09144542772861357,52.84302927161336,12.36702064896755,13.639024540459548,0.26253687315634217,0.12094395280235988,0.0855457227138643,0.035398230088495575,1.1870967741935483,26.076923076923077,31.560592610360782,101.0,1.9230769230769231,5.230769230769231,4.784660766961652
465sKRS_4M0,1.0,0.3055555555555556,8.599095559676288,91.03416731377489,0.24242424242424243,0.017676767676767676,73.93203539823011,6.429680432645032,9.57801956375818,0.1830808080808081,0.14015151515151514,0.07702020202020202,0.08017676767676768,1.1376518218623481,14.017699115044248,7.764204568533381,101.0,0.8849557522123894,3.0353982300884956,4.250631313131313
NBC News,2.0,0.5828571428571429,7.710475249388236,129.30941218896504,0.28285714285714286,0.04,-39.20680952380951,47.71114285714286,24.2482403707632,0.23714285714285716,0.11714285714285715,0.09428571428571429,0.05714285714285714,1.1604938271604939,116.66666666666667,32.14895885647862,101.0,8.666666666666666,18.666666666666668,4.628571428571429
47WQ8n6KPJU,2.0,0.48633093525179855,9.06586609528036,118.05192278365297,0.36258992805755397,0.034532374100719423,-285.74138489208633,139.44320143884892,49.71513605158953,0.26906474820143883,0.1237410071942446,0.11079136690647481,0.04316546762589928,1.372013651877133,347.5,346.5,101.0,14.5,63.5,4.889208633093525
dGAFh0dCeDE,2.0,0.48382126348228044,8.715499891957892,123.97408559484235,0.3081664098613251,0.012326656394453005,-10.162961286594737,34.83056818181818,24.78862172255888,0.22033898305084745,0.14175654853620956,0.060092449922958396,0.06933744221879815,1.2613240418118468,81.125,121.34294118324313,101.0,4.75,16.375,4.788906009244992
dgmDcK5wssU,2.0,0.3638676844783715,7.213395793966051,59.20519480519481,0.27735368956743,0.010178117048346057,-50.87732824427478,52.89974554707379,26.56760987157673,0.1946564885496183,0.15139949109414758,0.06997455470737914,0.08269720101781171,1.0153846153846153,131.0,110.15292400416189,101.0,12.833333333333334,30.833333333333332,4.44529262086514
MSNBC,3.0,0.7222222222222222,6.128258770283413,72000000117.81818,0.4930555555555556,0.0625,-109.11249999999998,64.25194444444445,39.70852413434088,0.22916666666666666,0.1388888888888889,0.1111111111111111,0.0625,1.7692307692307692,144.0,0.0,101.0,4.0,23.0,5.722222222222222
bF7whqPOhmk,3.0,0.5801526717557252,4.695295680435637,77.24075799937869,0.33587786259541985,0.0,-62.39412213740454,54.506106870229004,29.308192230251223,0.3435114503816794,0.061068702290076333,0.061068702290076333,0.030534351145038167,1.0793650793650793,131.0,0.0,101.0,1.0,14.0,4.557251908396947
ldAHIk1ulfs,1.0,0.5365853658536586,5.4325127815727425,104.60182923331028,0.17560975609756097,0.06341463414634146,-108.53756097560974,79.32585365853659,22.918633597333717,0.2,0.13658536585365855,0.03902439024390244,0.05853658536585366,0.8303571428571429,205.0,0.0,101.0,25.0,42.0,3.9170731707317072
UbAKuCp8y98,2.0,0.40969696969696967,8.320984790202893,69.44550815896183,0.2545454545454545,0.013333333333333334,-36.97254545454541,47.69525541125542,25.98008509911553,0.21818181818181817,0.13454545454545455,0.0703030303030303,0.04606060606060606,1.0024271844660195,117.85714285714286,101.45009831922091,101.0,7.571428571428571,24.0,4.446060606060606
QGRsfYKHVxc,3.0,0.6744186046511628,5.416383415372806,168.20734528629265,0.3798449612403101,0.06976744186046512,-78.21627906976738,56.21612403100775,34.4191,0.3333333333333333,0.13178294573643412,0.07751937984496124,0.031007751937984496,1.6122448979591837,129.0,0.0,101.0,3.0,23.0,5.131782945736434
WGAGNKHVJ-c,2.0,0.4418212478920742,7.607797544221437,80.91867510958667,0.2866779089376054,0.02866779089376054,-220.65583895446878,117.69525295109614,38.57575844617797,0.26475548060708265,0.13659359190556492,0.08263069139966273,0.047217537942664416,1.246212121212121,296.5,117.5,101.0,19.0,58.0,4.602023608768971
fyWrbUcCPr0,1.0,0.21145760336370006,11.296666040473754,61.787804764035705,0.308864751226349,0.03398738612473721,-122.85372459705673,79.29241524297416,33.984495560135244,0.2620882971268395,0.12245970567624387,0.07095304835318851,0.04730203223545901,1.114486846980363,196.82758620689654,195.36404020320228,101.0,16.379310344827587,36.41379310344828,4.6448843728100915
